image_id,crack_px,knot_crack_px,h,w,any_crack
156600005,0,0,1024,2800,False
156600068,0,0,1024,2800,False
156700036,0,0,1024,2800,False
157200001,0,0,1024,2800,False
157200058,28449,0,1024,2800,True
157400005,0,0,1024,2800,False
157500025,0,0,1024,2800,False
157500064,0,0,1024,2800,False
157600026,0,0,1024,2800,False
157600072,0,0,1024,2800,False
157800084,0,0,1024,2800,False
158000039,0,0,1024,2800,False
158000077,0,0,1024,2800,False
158100024,0,0,1024,2800,False
158300000,0,0,1024,2800,False
158300038,0,0,1024,2800,False
158300076,0,0,1024,2800,False
158500040,0,0,1024,2800,False
158500083,0,0,1024,2800,False
158600036,5987,0,1024,2800,True
158600079,5044,0,1024,2800,True
158700071,0,0,1024,2800,False
158800078,0,0,1024,2800,False
158900039,0,0,1024,2800,False
159000031,0,0,1024,2800,False
159300053,0,12145,1024,2800,True
160000008,0,0,1024,2800,False
160000057,0,0,1024,2800,False
160200030,0,0,1024,2800,False
160200071,0,0,1024,2800,False
160300031,0,0,1024,2800,False
160300069,0,0,1024,2800,False
160400031,0,0,1024,2800,False
160600046,37906,0,1024,2800,True
160800000,0,0,1024,2800,False
160800043,0,0,1024,2800,False
160800083,0,0,1024,2800,False
160900069,0,0,1024,2800,False
161200034,0,0,1024,2800,False
161200072,33802,0,1024,2800,True
161300030,0,0,1024,2800,False
161300069,0,0,1024,2800,False
161500016,0,0,1024,2800,False
161500055,0,0,1024,2800,False
161600013,0,0,1024,2800,False
161600068,0,0,1024,2800,False
161700015,0,0,1024,2800,False
161700052,0,0,1024,2800,False
161800017,0,0,1024,2800,False
161800057,0,0,1024,2800,False
161900004,0,0,1024,2800,False
161900052,0,0,1024,2800,False
162100009,0,0,1024,2800,False
162100050,0,0,1024,2800,False
162300075,0,82342,1024,2800,True
162500007,0,0,1024,2800,False
162500052,0,0,1024,2800,False
162600031,0,0,1024,2800,False
162600076,0,0,1024,2800,False
162700038,0,0,1024,2800,False
162800001,0,0,1024,2800,False
162800040,0,0,1024,2800,False
162800081,0,0,1024,2800,False
162900038,0,42731,1024,2800,True
162900076,0,0,1024,2800,False
163000080,0,0,1024,2800,False
163100059,0,0,1024,2800,False
163200042,0,50503,1024,2800,True
163300039,0,0,1024,2800,False
163300081,0,0,1024,2800,False
163700058,0,0,1024,2800,False
163800029,0,0,1024,2800,False
163800071,0,0,1024,2800,False
163900062,0,43789,1024,2800,True
164000030,0,0,1024,2800,False
164000069,0,0,1024,2800,False
164300016,0,0,1024,2800,False
164500014,0,0,1024,2800,False
164500065,0,27206,1024,2800,True
164600019,0,0,1024,2800,False
164600063,0,0,1024,2800,False
165200029,0,0,1024,2800,False
165200073,0,0,1024,2800,False
165300030,16241,0,1024,2800,True
165300070,8741,0,1024,2800,True
165400033,0,0,1024,2800,False
165400073,0,0,1024,2800,False
165500036,6421,0,1024,2800,True
165500079,0,0,1024,2800,False
165600040,35039,0,1024,2800,True
165600077,0,0,1024,2800,False
165700037,0,0,1024,2800,False
165800000,0,0,1024,2800,False
165800061,0,0,1024,2800,False
165900015,0,36332,1024,2800,True
165900057,0,34798,1024,2800,True
166100035,0,0,1024,2800,False
166100079,0,0,1024,2800,False
166300037,0,0,1024,2800,False
166300077,0,0,1024,2800,False
166400033,0,0,1024,2800,False
166400077,0,0,1024,2800,False
166600032,0,0,1024,2800,False
166600073,0,0,1024,2800,False
166700039,0,0,1024,2800,False
166800061,0,0,1024,2800,False
166900019,0,0,1024,2800,False
166900084,0,0,1024,2800,False
167000068,0,0,1024,2756,False
167100021,0,0,1024,2800,False
167100060,0,0,1024,2800,False
167200023,0,0,1024,2800,False
167200070,0,0,1024,2800,False
167300019,34631,0,1024,2800,True
167300065,0,44054,1024,2800,True
167600018,0,0,1024,2800,False
167600071,0,0,1024,2800,False
167700055,0,0,1024,2800,False
167800002,0,0,1024,2800,False
167900039,0,0,1024,2800,False
168000046,0,0,1024,2800,False
168100004,0,0,1024,2800,False
168100045,0,0,1024,2800,False
168200008,0,0,1024,2800,False
168200064,0,211687,1024,2800,True
168300022,0,0,1024,2800,False
168300062,0,0,1024,2800,False
168400018,0,0,1024,2800,False
168400057,0,0,1024,2800,False
169300000,0,0,1024,2800,False
169300043,0,0,1024,2800,False
169300081,0,0,1024,2800,False
169500083,0,0,1024,2800,False
169600076,0,0,1024,2787,False
169800023,0,0,1024,2800,False
169800062,0,0,1024,2800,False
170400024,0,0,1024,2800,False
170400061,0,0,1024,2800,False
170700008,0,0,1024,2800,False
170700049,0,0,1024,2800,False
170800010,0,75488,1024,2800,True
170800053,0,0,1024,2800,False
170900005,0,0,1024,2800,False
170900045,0,0,1024,2800,False
171000006,0,0,1024,2800,False
171000059,0,0,1024,2800,False
171100006,0,0,1024,2800,False
171100044,0,0,1024,2800,False
171100082,0,0,1024,2800,False
171200042,0,0,1024,2800,False
171300006,0,0,1024,2800,False
171300057,0,0,1024,2800,False
171400020,0,0,1024,2800,False
171500005,0,0,1024,2800,False
171500045,0,0,1024,2800,False
171600000,0,151496,1024,2800,True
171600047,2999,0,1024,2800,True
171600084,0,0,1024,2800,False
171700075,7476,95115,1024,2800,True
171800068,0,0,1024,2800,False
171900030,0,0,1024,2800,False
172100000,0,0,1024,2800,False
172100043,0,0,1024,2800,False
172200014,0,0,1024,2800,False
172200055,0,0,1024,2800,False
172300012,0,0,1024,2800,False
172300049,0,0,1024,2800,False
172400002,0,0,1024,2800,False
172400041,0,0,1024,2757,False
175200000,0,0,1024,2800,False
175200037,0,0,1024,2800,False
175200076,0,0,1024,2800,False
175300042,0,162588,1024,2800,True
175300080,0,0,1024,2800,False
175400047,0,0,1024,2800,False
175500006,0,0,1024,2800,False
175500054,0,0,1024,2800,False
175600025,0,0,1024,2800,False
175900021,0,85218,1024,2800,True
175900064,0,0,1024,2800,False
176000011,0,0,1024,2800,False
176000050,0,0,1024,2800,False
99100008,0,0,1024,2800,False
99100045,0,0,1024,2800,False
99300001,0,0,1024,2800,False
99300060,0,0,1024,2800,False
99900010,0,0,1024,2800,False
99900060,0,0,1024,2800,False
100000010,0,0,1024,2800,False
100000049,0,23778,1024,2800,True
100100003,0,0,1024,2800,False
100100043,0,35642,1024,2800,True
100200001,0,0,1024,2800,False
100400025,0,0,1024,2800,False
100400066,0,0,1024,2800,False
100500023,0,0,1024,2800,False
100500079,0,0,1024,2800,False
100700033,0,0,1024,2800,False
100700079,0,0,1024,2800,False
101100033,0,0,1024,2800,False
101100072,0,0,1024,2800,False
101500019,0,0,1024,2800,False
101500060,0,0,1024,2800,False
101600015,0,0,1024,2800,False
101600073,0,0,1024,2800,False
101700035,0,0,1024,2800,False
101700082,0,0,1024,2800,False
101900018,0,0,1024,2800,False
101900073,0,0,1024,2800,False
102100032,0,0,1024,2800,False
103000041,0,0,1024,2800,False
103200022,0,0,1024,2800,False
103200060,0,0,1024,2800,False
103300024,0,0,1024,2800,False
103400047,0,0,1024,2800,False
103500004,90169,0,1024,2800,True
103500067,21744,0,1024,2800,True
103700042,3080,0,1024,2800,True
103900025,0,0,1024,2800,False
103900070,0,0,1024,2800,False
104600043,20623,0,1024,2800,True
104700020,0,0,1024,2800,False
104700068,0,0,1024,2800,False
104800015,0,0,1024,2800,False
104900025,0,0,1024,2800,False
104900064,0,27684,1024,2800,True
105100027,0,0,1024,2800,False
105100068,0,0,1024,2800,False
105200038,0,0,1024,2800,False
105300004,0,0,1024,2800,False
105300052,0,0,1024,2800,False
105400070,22310,0,1024,2800,True
105600024,0,0,1024,2800,False
105600063,0,0,1024,2800,False
105900011,0,0,1024,2800,False
105900049,0,0,1024,2800,False
106000039,0,0,1024,2800,False
106100024,44499,0,1024,2800,True
106100067,0,25026,1024,2800,True
106200033,0,0,1024,2800,False
106200082,0,0,1024,2800,False
106300034,0,0,1024,2800,False
106500019,0,0,1024,2800,False
106500064,0,0,1024,2800,False
106600022,0,0,1024,2786,False
106600061,0,0,1024,2800,False
106700079,0,0,1024,2800,False
106900032,0,0,1024,2800,False
106900069,0,0,1024,2800,False
107900025,0,0,1024,2800,False
107900066,0,0,1024,2800,False
108400052,22921,0,1024,2800,True
108600011,0,0,1024,2800,False
108600065,0,61,1024,2800,True
108900041,0,0,1024,2800,False
108900078,0,0,1024,2800,False
109200045,0,0,1024,2800,False
109300009,0,0,1024,2800,False
109300047,0,0,1024,2800,False
109600041,0,0,1024,2800,False
109600084,0,0,1024,2800,False
109700061,0,0,1024,2800,False
109800008,0,0,1024,2800,False
109800047,0,0,1024,2800,False
109800084,0,63041,1024,2800,True
110100049,0,0,1024,2800,False
110200007,0,0,1024,2800,False
110400038,0,35059,1024,2800,True
110500062,0,0,1024,2800,False
110700010,0,0,1024,2800,False
110700050,0,0,1024,2800,False
110900026,0,0,1024,2800,False
110900065,35958,0,1024,2800,True
111000038,53,0,1024,2800,True
111200036,0,37677,1024,2800,True
111200077,0,0,1024,2800,False
111400030,0,0,1024,2800,False
111400081,0,0,1024,2800,False
111500055,4,0,1024,2800,True
111700062,21773,0,1024,2800,True
111900011,20167,0,1024,2800,True
111900051,0,0,1024,2800,False
112000004,0,84714,1024,2800,True
112000048,14754,0,1024,2800,True
112500031,0,0,1024,2800,False
112500078,0,0,1024,2800,False
112600057,0,0,1024,2800,False
112800007,0,0,1024,2800,False
112800045,0,0,1024,2800,False
112800082,0,0,1024,2800,False
113100039,0,0,1024,2800,False
113300037,0,0,1024,2800,False
113300080,0,0,1024,2800,False
113400041,0,0,1024,2800,False
113500018,0,0,1024,2800,False
113700018,0,60118,1024,2800,True
113700056,0,16298,1024,2800,True
114500003,37810,0,1024,2800,True
114600015,0,0,1024,2800,False
114600053,0,0,1024,2800,False
114700042,0,95962,1024,2800,True
114700081,0,0,1024,2800,False
114900053,0,0,1024,2800,False
115100055,0,0,1024,2800,False
115300021,7691,0,1024,2800,True
115500047,0,0,1024,2800,False
115600024,0,0,1024,2800,False
115600064,0,0,1024,2800,False
116100005,0,0,1024,2800,False
116100042,0,0,1024,2800,False
116400003,0,0,1024,2800,False
116400069,0,0,1024,2800,False
116900008,34432,0,1024,2800,True
116900046,0,0,1024,2800,False
117600001,15418,41878,1024,2800,True
117700064,20679,0,1024,2800,True
117900029,0,0,1024,2800,False
117900076,0,194287,1024,2800,True
118300030,0,0,1024,2800,False
118300069,0,0,1024,2800,False
118500016,0,0,1024,2800,False
118600022,0,0,1024,2800,False
118600078,0,0,1024,2800,False
118800036,0,0,1024,2800,False
118800075,0,0,1024,2800,False
118900051,0,0,1024,2800,False
119100029,0,80081,1024,2800,True
119100068,0,57312,1024,2800,True
119300083,0,0,1024,2800,False
119400030,6257,0,1024,2800,True
119400067,0,0,1024,2756,False
119700044,0,0,1024,2800,False
120000026,19017,0,1024,2800,True
120000063,0,0,1024,2800,False
120200018,0,0,1024,2800,False
120200059,0,149772,1024,2800,True
120300052,0,0,1024,2800,False
121200004,0,0,1024,2800,False
121200056,0,0,1024,2800,False
121400017,0,0,1024,2800,False
121400077,0,0,1024,2800,False
121500032,0,53732,1024,2800,True
121500071,0,0,1024,2800,False
121600070,0,0,1024,2800,False
121800033,0,0,1024,2800,False
121800070,0,0,1024,2800,False
121900060,0,0,1024,2800,False
122300032,0,0,1024,2800,False
122300075,0,0,1024,2800,False
122400043,0,0,1024,2800,False
122500008,0,0,1024,2800,False
122500048,0,0,1024,2800,False
122600042,0,0,1024,2800,False
122600079,0,0,1024,2800,False
122700048,0,0,1024,2800,False
122900014,0,79164,1024,2800,True
122900067,43666,0,1024,2800,True
123300008,0,0,1024,2800,False
123300051,0,0,1024,2800,False
123600024,0,0,1024,2800,False
123600082,0,0,1024,2800,False
123700034,0,0,1024,2800,False
123700072,0,21278,1024,2800,True
123800026,0,66880,1024,2800,True
123800064,0,0,1024,2800,False
124000022,0,0,1024,2800,False
124000082,0,0,1024,2800,False
124200032,0,0,1024,2800,False
124400000,0,0,1024,2800,False
124400038,36814,0,1024,2800,True
124500031,0,0,1024,2800,False
124600003,0,0,1024,2800,False
124600053,3057,0,1024,2800,True
124700031,0,0,1024,2800,False
124700069,0,0,1024,2800,False
124800022,0,0,1024,2800,False
124800061,0,0,1024,2800,False
125100021,0,0,1024,2800,False
125100063,0,0,1024,2800,False
125200035,0,0,1024,2800,False
125400005,0,0,1024,2800,False
125400046,0,0,1024,2800,False
125400084,0,0,1024,2800,False
125600036,0,0,1024,2800,False
125600080,17114,0,1024,2800,True
125700040,0,0,1024,2800,False
125700079,0,0,1024,2800,False
125800026,0,0,1024,2800,False
125800080,0,76953,1024,2800,True
126600038,0,0,1024,2800,False
126800001,0,0,1024,2800,False
126800039,0,0,1024,2800,False
126800076,0,0,1024,2800,False
127000023,0,39438,1024,2800,True
127200004,0,0,1024,2800,False
127200076,0,0,1024,2800,False
127300023,0,0,1024,2800,False
127300064,0,0,1024,2800,False
127600016,0,0,1024,2800,False
127600057,0,0,1024,2800,False
127900072,0,0,1024,2800,False
128200030,0,0,1024,2800,False
128200068,0,0,1024,2800,False
128300015,24684,0,1024,2800,True
128300062,0,0,1024,2800,False
128500017,0,0,1024,2800,False
128500056,0,0,1024,2800,False
128700069,0,0,1024,2800,False
129100002,0,0,1024,2800,False
129100059,0,0,1024,2800,False
129300006,0,0,1024,2800,False
129300051,0,0,1024,2800,False
129400014,0,0,1024,2800,False
129400058,0,0,1024,2800,False
129500005,0,0,1024,2800,False
129500045,0,0,1024,2800,False
129700036,0,0,1024,2800,False
129700075,0,0,1024,2800,False
129800022,0,0,1024,2800,False
129800075,0,0,1024,2800,False
129900039,0,0,1024,2800,False
130200011,0,0,1024,2800,False
130300041,0,0,1024,2800,False
130400047,0,0,1024,2800,False
130500024,19200,0,1024,2800,True
130500063,0,0,1024,2800,False
130700082,0,0,1024,2800,False
130800035,0,0,1024,2767,False
130800073,0,82370,1024,2800,True
131000046,0,0,1024,2800,False
131100074,0,0,1024,2800,False
131600023,0,0,1024,2800,False
131600064,0,0,1024,2800,False
131900037,0,0,1024,2800,False
132200074,0,0,1024,2800,False
132300022,0,0,1024,2800,False
132500035,0,0,1024,2800,False
132500080,0,0,1024,2800,False
133200032,0,0,1024,2800,False
133200070,0,0,1024,2800,False
133500041,0,0,1024,2800,False
133600049,0,0,1024,2800,False
133700007,0,0,1024,2800,False
133700045,13438,0,1024,2800,True
134000014,11314,21476,1024,2800,True
134000073,0,0,1024,2800,False
134200012,0,0,1024,2800,False
134200056,0,0,1024,2800,False
134600008,0,0,1024,2800,False
134600054,0,0,1024,2800,False
134700002,0,0,1024,2800,False
134700048,0,0,1024,2800,False
134900065,0,0,1024,2800,False
135300084,0,0,1024,2800,False
135500006,0,0,1024,2800,False
135500043,8881,0,1024,2800,True
135500080,0,0,1024,2800,False
135700039,0,0,1024,2800,False
135700077,0,0,1024,2800,False
135800065,0,0,1024,2800,False
135900072,0,0,1024,2800,False
136200023,0,0,1024,2800,False
136200060,0,0,1024,2800,False
136500036,0,70024,1024,2800,True
136700047,0,0,1024,2800,False
136900002,0,0,1024,2800,False
137000070,0,0,1024,2800,False
137100017,0,0,1024,2800,False
137100063,0,0,1024,2800,False
137400021,0,0,1024,2800,False
137400074,0,30944,1024,2800,True
137600021,0,0,1024,2800,False
137600076,0,0,1024,2800,False
137900043,0,0,1024,2800,False
138000010,0,0,1024,2800,False
138000051,0,0,1024,2800,False
138200004,11428,0,1024,2800,True
138200059,33720,0,1024,2800,True
138400007,0,0,1024,2800,False
138400047,8926,0,1024,2800,True
138500001,0,0,1024,2800,False
138500050,0,0,1024,2800,False
138700011,0,0,1024,2800,False
138700048,0,0,1024,2800,False
138900004,0,0,1024,2800,False
138900043,0,32831,1024,2800,True
139100002,0,0,1024,2800,False
139100048,0,0,1024,2800,False
139200001,0,0,1024,2800,False
139200038,0,0,1024,2800,False
140200004,0,0,1024,2800,False
140200042,33639,0,1024,2800,True
140300004,0,0,1024,2800,False
140300065,0,52265,1024,2800,True
140500040,0,0,1024,2800,False
140700010,19462,0,1024,2800,True
140700066,0,0,1024,2800,False
140800038,0,0,1024,2800,False
140900003,0,0,1024,2800,False
140900052,0,0,1024,2800,False
141000042,0,0,1024,2800,False
141100021,0,0,1024,2800,False
141100062,11055,0,1024,2800,True
141200029,0,0,1024,2800,False
141200083,26916,0,1024,2800,True
141400054,6532,0,1024,2800,True
141500004,0,0,1024,2800,False
142000002,0,0,1024,2800,False
142100066,0,0,1024,2800,False
142200036,0,35291,1024,2800,True
142200080,0,0,1024,2800,False
142500043,0,0,1024,2800,False
142800029,0,52741,1024,2795,True
142800083,9849,0,1024,2800,True
143400029,0,0,1024,2800,False
143400069,0,0,1024,2800,False
143600017,0,0,1024,2800,False
143600053,6425,0,1024,2800,True
143900006,0,0,1024,2800,False
143900045,0,0,1024,2800,False
144000036,0,0,1024,2800,False
144000076,0,0,1024,2800,False
144100035,0,0,1024,2800,False
144100077,0,0,1024,2800,False
144200045,0,35940,1024,2800,True
144500001,15816,60511,1024,2800,True
144500040,0,60324,1024,2800,True
144800051,0,0,1024,2800,False
144900003,0,0,1024,2800,False
144900041,0,0,1024,2800,False
145000026,0,0,1024,2800,False
145000065,0,0,1024,2800,False
145100016,0,0,1024,2800,False
145100056,0,0,1024,2800,False
145200021,0,0,1024,2800,False
145200059,0,0,1024,2800,False
145300027,0,56994,1024,2800,True
146300011,0,0,1024,2800,False
146300069,0,0,1024,2800,False
147200033,0,0,1024,2800,False
147200078,0,0,1024,2800,False
147900001,0,30377,1024,2800,True
147900069,7013,0,1024,2800,True
148000054,0,0,1024,2800,False
148100018,0,0,1024,2800,False
148300038,0,0,1024,2800,False
148400016,0,0,1024,2800,False
148400075,0,0,1024,2800,False
148500022,0,0,1024,2800,False
148500079,0,0,1024,2800,False
148600054,0,0,1024,2800,False
148800032,0,0,1024,2800,False
148800070,0,0,1024,2800,False
148900032,0,0,1024,2800,False
149000004,0,0,1024,2800,False
149000043,16623,0,1024,2800,True
149200006,0,0,1024,2800,False
149200045,0,0,1024,2800,False
149200082,0,0,1024,2800,False
149400040,0,0,1024,2800,False
149400078,0,83881,1024,2800,True
149500036,0,0,1024,2800,False
149500079,0,0,1024,2800,False
149600035,0,0,1024,2800,False
149600073,0,0,1024,2800,False
149700025,0,0,1024,2800,False
149800039,0,0,1024,2800,False
149900033,0,0,1024,2800,False
150000011,0,0,1024,2800,False
150000049,0,0,1024,2800,False
150100003,0,0,1024,2800,False
150100042,0,24534,1024,2800,True
150200064,0,76431,1024,2800,True
150400012,0,0,1024,2800,False
150400050,0,112307,1024,2800,True
150600010,0,0,1024,2800,False
150600061,0,0,1024,2800,False
150700020,0,0,1024,2800,False
150700068,0,0,1024,2800,False
150800025,0,0,1024,2800,False
150800067,0,0,1024,2800,False
150900022,0,74294,1024,2800,True
150900066,0,0,1024,2800,False
151000016,0,0,1024,2800,False
151000059,0,0,1024,2800,False
151100016,0,0,1024,2800,False
151800019,0,0,1024,2800,False
151800060,0,0,1024,2800,False
151900007,0,105264,1024,2800,True
151900049,0,0,1024,2800,False
152000007,0,101442,1024,2800,True
152000047,0,0,1024,2800,False
152100039,0,0,1024,2800,False
152300003,0,0,1024,2800,False
152300046,0,0,1024,2800,False
152400007,0,0,1024,2800,False
152400069,0,0,1024,2800,False
152600047,0,0,1024,2800,False
152700012,0,0,1024,2800,False
152700056,0,0,1024,2800,False
152800003,0,0,1024,2800,False
152800055,0,0,1024,2800,False
152900021,0,0,1024,2800,False
152900069,0,0,1024,2800,False
153000026,0,0,1024,2800,False
153000072,0,0,1024,2800,False
153100019,0,0,1024,2800,False
153200000,0,0,1024,2800,False
153200038,0,0,1024,2800,False
153200078,0,0,1024,2800,False
153300043,0,0,1024,2800,False
153300084,0,0,1024,2800,False
153500039,0,0,1024,2800,False
153600004,0,0,1024,2800,False
153600048,0,39872,1024,2800,True
153700011,0,0,1024,2800,False
153700065,0,0,1024,2800,False
153800012,0,0,1024,2800,False
153800049,6786,0,1024,2800,True
154000014,0,0,1024,2800,False
154000058,0,0,1024,2800,False
154500062,0,0,1024,2800,False
154700028,0,0,1024,2800,False
154700082,0,0,1024,2800,False
155000046,0,0,1024,2800,False
155000084,0,0,1024,2800,False
155100034,0,0,1024,2770,False
155100081,0,0,1024,2800,False
155200058,0,0,1024,2800,False
155400022,0,0,1024,2800,False
156300007,0,0,1024,2800,False
156300045,0,0,1024,2800,False
156300083,0,0,1024,2800,False
156400075,0,0,1024,2793,False
156600006,0,0,1024,2800,False
156600069,0,0,1024,2800,False
156700037,0,0,1024,2800,False
157200013,0,0,1024,2800,False
157200059,16761,59170,1024,2800,True
157400006,0,0,1024,2800,False
157500026,0,36109,1024,2800,True
157500065,0,0,1024,2800,False
157600027,0,0,1024,2800,False
157600073,0,0,1024,2800,False
157900000,0,0,1024,2800,False
158000040,0,0,1024,2800,False
158000078,0,0,1024,2800,False
158100045,0,0,1024,2800,False
158300001,0,0,1024,2800,False
158300039,0,0,1024,2800,False
158300077,0,0,1024,2800,False
158500041,0,0,1024,2800,False
158500084,0,65773,1024,2800,True
158600037,0,0,1024,2800,False
158600080,0,0,1024,2800,False
158700072,0,0,1024,2800,False
158800079,0,0,1024,2800,False
158900040,0,0,1024,2800,False
159000032,0,0,1024,2800,False
159300054,0,20474,1024,2800,True
160000009,0,0,1024,2800,False
160000058,0,0,1024,2800,False
160200031,0,0,1024,2800,False
160200072,0,51830,1024,2800,True
160300032,0,63564,1024,2800,True
160300070,0,0,1024,2800,False
160400032,0,0,1024,2800,False
160600047,34745,0,1024,2800,True
160800001,0,0,1024,2800,False
160800044,0,0,1024,2800,False
160800084,0,0,1024,2800,False
160900070,0,0,1024,2800,False
161200035,0,0,1024,2800,False
161200073,12245,0,1024,2800,True
161300031,0,0,1024,2800,False
161300070,0,0,1024,2800,False
161500017,0,26548,1024,2800,True
161500056,0,57539,1024,2800,True
161600014,0,0,1024,2800,False
161600069,0,0,1024,2800,False
161700016,0,0,1024,2800,False
161700053,0,0,1024,2800,False
161800018,0,0,1024,2800,False
161800058,0,0,1024,2800,False
161900005,0,112668,1024,2800,True
161900053,0,0,1024,2800,False
162100010,0,0,1024,2800,False
162100051,0,0,1024,2800,False
162300076,0,0,1024,2800,False
162500008,0,0,1024,2800,False
162500053,0,0,1024,2800,False
162600032,0,0,1024,2800,False
162600077,0,0,1024,2800,False
162700039,0,0,1024,2800,False
162800002,0,0,1024,2800,False
162800041,0,0,1024,2800,False
162800082,0,0,1024,2800,False
162900039,0,0,1024,2800,False
162900077,0,0,1024,2800,False
163000081,0,0,1024,2800,False
163100060,0,0,1024,2800,False
163200043,0,0,1024,2800,False
163300040,0,0,1024,2800,False
163300082,0,0,1024,2800,False
163700059,0,0,1024,2800,False
163800030,0,0,1024,2800,False
163800072,0,0,1024,2800,False
163900063,0,0,1024,2800,False
164000031,0,0,1024,2800,False
164000070,0,0,1024,2800,False
164300017,0,0,1024,2800,False
164500015,0,0,1024,2800,False
164500066,0,0,1024,2800,False
164600020,0,0,1024,2800,False
164600064,0,0,1024,2800,False
165200030,0,0,1024,2800,False
165200074,0,0,1024,2800,False
165300031,0,0,1024,2800,False
165300071,0,0,1024,2800,False
165400034,0,0,1024,2800,False
165400074,0,0,1024,2800,False
165500037,0,0,1024,2800,False
165500080,0,0,1024,2800,False
165600041,34526,0,1024,2800,True
165600078,0,0,1024,2800,False
165700038,0,0,1024,2800,False
165800001,0,0,1024,2800,False
165800062,0,0,1024,2800,False
165900016,0,0,1024,2800,False
165900058,0,0,1024,2800,False
166100036,0,0,1024,2800,False
166100080,0,0,1024,2800,False
166300038,0,0,1024,2800,False
166300078,0,0,1024,2800,False
166400034,0,46636,1024,2800,True
166400078,0,0,1024,2800,False
166600033,0,0,1024,2800,False
166600074,0,0,1024,2800,False
166700040,0,0,1024,2800,False
166800062,0,0,1024,2800,False
166900020,0,0,1024,2800,False
167000037,0,0,1024,2800,False
167000075,0,0,1024,2800,False
167100029,0,0,1024,2800,False
167100072,0,0,1024,2800,False
167200024,0,0,1024,2800,False
167200071,0,0,1024,2800,False
167300020,31907,0,1024,2800,True
167300066,0,7512,1024,2800,True
167600019,0,0,1024,2800,False
167600072,0,0,1024,2800,False
167700056,0,0,1024,2800,False
167800003,0,0,1024,2800,False
167900040,0,0,1024,2800,False
168000047,0,0,1024,2800,False
168100005,0,0,1024,2800,False
168100046,0,0,1024,2800,False
168200026,0,0,1024,2800,False
168200065,0,0,1024,2800,False
168300023,0,0,1024,2800,False
168300063,0,0,1024,2800,False
168400019,0,0,1024,2800,False
168400058,0,0,1024,2800,False
169300001,0,0,1024,2800,False
169300044,0,0,1024,2800,False
169300082,28203,0,1024,2800,True
169500084,0,0,1024,2800,False
169700000,0,49879,1024,2800,True
169800024,0,0,1024,2800,False
169800063,0,0,1024,2800,False
170400025,0,0,1024,2800,False
170400062,0,0,1024,2800,False
170700009,0,0,1024,2800,False
170700050,0,104693,1024,2800,True
170800011,0,0,1024,2800,False
170800054,0,0,1024,2800,False
170900006,0,0,1024,2800,False
170900046,0,107048,1024,2800,True
171000007,0,0,1024,2800,False
171000060,0,0,1024,2800,False
171100007,0,0,1024,2800,False
171100045,0,0,1024,2800,False
171100083,0,63045,1024,2800,True
171200043,0,0,1024,2800,False
171300007,0,0,1024,2800,False
171300058,0,0,1024,2800,False
171400021,0,63040,1024,2800,True
171500006,0,0,1024,2800,False
171500046,0,0,1024,2800,False
171600001,9776,62983,1024,2800,True
171600048,36192,0,1024,2800,True
171700014,0,94428,1024,2800,True
171700076,0,35989,1024,2800,True
171800069,0,0,1024,2800,False
171900031,0,0,1024,2800,False
172100001,0,0,1024,2800,False
172100044,0,0,1024,2800,False
172200015,0,0,1024,2800,False
172200056,0,0,1024,2800,False
172300013,0,0,1024,2800,False
172300050,0,0,1024,2800,False
172400003,0,0,1024,2800,False
172400051,25658,0,1024,2800,True
175200001,0,0,1024,2800,False
175200038,0,0,1024,2800,False
175200077,0,0,1024,2800,False
175300043,0,0,1024,2800,False
175300081,0,0,1024,2800,False
175400048,0,0,1024,2800,False
175500007,0,0,1024,2800,False
175500055,0,0,1024,2800,False
175600026,0,0,1024,2800,False
175900022,0,0,1024,2800,False
175900065,0,0,1024,2800,False
176000012,0,0,1024,2800,False
176000051,0,0,1024,2796,False
99100009,0,0,1024,2800,False
99100046,0,0,1024,2800,False
99300002,0,0,1024,2800,False
99300061,0,0,1024,2800,False
99900011,2,0,1024,2800,True
99900062,31603,0,1024,2800,True
100000011,0,0,1024,2800,False
100000050,0,0,1024,2800,False
100100004,0,0,1024,2800,False
100100044,0,0,1024,2800,False
100200002,0,0,1024,2800,False
100400026,0,0,1024,2800,False
100400067,0,0,1024,2800,False
100500024,0,0,1024,2800,False
100500080,0,0,1024,2800,False
100700034,0,0,1024,2800,False
100700080,0,0,1024,2800,False
101100034,0,0,1024,2800,False
101100073,0,0,1024,2800,False
101500020,0,0,1024,2800,False
101500061,0,0,1024,2800,False
101600016,0,37822,1024,2800,True
101600074,0,0,1024,2800,False
101700036,0,0,1024,2800,False
101700083,0,0,1024,2800,False
101900019,0,0,1024,2800,False
101900074,0,0,1024,2800,False
103000000,0,0,1024,2800,False
103000042,0,0,1024,2800,False
103200023,0,0,1024,2800,False
103200061,0,0,1024,2800,False
103300025,0,0,1024,2800,False
103400048,0,0,1024,2800,False
103500005,43392,0,1024,2800,True
103500068,25453,0,1024,2800,True
103700043,27017,0,1024,2800,True
103900026,0,0,1024,2793,False
103900071,15344,0,1024,2800,True
104600044,27095,0,1024,2800,True
104700021,31719,0,1024,2800,True
104700069,0,0,1024,2800,False
104800016,0,0,1024,2800,False
104900026,0,0,1024,2800,False
104900065,0,0,1024,2800,False
105100028,0,0,1024,2800,False
105100069,0,0,1024,2800,False
105200039,0,0,1024,2800,False
105300005,0,0,1024,2800,False
