bg_id,material,source,ridge,path
crackseg9k__noncrack_noncrack_concrete_wall_75_18,concrete,crackseg9k,0.0573,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_75_18.png
crackseg9k__noncrack_noncrack_concrete_wall_76_0,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_0.png
crackseg9k__noncrack_noncrack_concrete_wall_76_1,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_1.png
crackseg9k__noncrack_noncrack_concrete_wall_76_10,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_10.png
crackseg9k__noncrack_noncrack_concrete_wall_76_11,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_11.png
crackseg9k__noncrack_noncrack_concrete_wall_76_12,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_12.png
crackseg9k__noncrack_noncrack_concrete_wall_76_14,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_14.png
crackseg9k__noncrack_noncrack_concrete_wall_76_15,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_15.png
crackseg9k__noncrack_noncrack_concrete_wall_76_16,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_16.png
crackseg9k__noncrack_noncrack_concrete_wall_76_17,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_17.png
crackseg9k__noncrack_noncrack_concrete_wall_76_19,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_19.png
crackseg9k__noncrack_noncrack_concrete_wall_76_2,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_2.png
crackseg9k__noncrack_noncrack_concrete_wall_76_20,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_20.png
crackseg9k__noncrack_noncrack_concrete_wall_76_21,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_21.png
crackseg9k__noncrack_noncrack_concrete_wall_76_22,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_22.png
crackseg9k__noncrack_noncrack_concrete_wall_76_23,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_23.png
crackseg9k__noncrack_noncrack_concrete_wall_76_25,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_25.png
crackseg9k__noncrack_noncrack_concrete_wall_76_26,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_26.png
crackseg9k__noncrack_noncrack_concrete_wall_76_27,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_27.png
crackseg9k__noncrack_noncrack_concrete_wall_76_28,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_28.png
crackseg9k__noncrack_noncrack_concrete_wall_76_29,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_29.png
crackseg9k__noncrack_noncrack_concrete_wall_76_3,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_3.png
crackseg9k__noncrack_noncrack_concrete_wall_76_30,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_30.png
crackseg9k__noncrack_noncrack_concrete_wall_76_31,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_31.png
crackseg9k__noncrack_noncrack_concrete_wall_76_32,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_32.png
crackseg9k__noncrack_noncrack_concrete_wall_76_33,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_33.png
crackseg9k__noncrack_noncrack_concrete_wall_76_34,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_34.png
crackseg9k__noncrack_noncrack_concrete_wall_76_35,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_35.png
crackseg9k__noncrack_noncrack_concrete_wall_76_36,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_36.png
crackseg9k__noncrack_noncrack_concrete_wall_76_37,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_37.png
crackseg9k__noncrack_noncrack_concrete_wall_76_38,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_38.png
crackseg9k__noncrack_noncrack_concrete_wall_76_39,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_39.png
crackseg9k__noncrack_noncrack_concrete_wall_76_4,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_4.png
crackseg9k__noncrack_noncrack_concrete_wall_76_40,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_40.png
crackseg9k__noncrack_noncrack_concrete_wall_76_41,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_41.png
crackseg9k__noncrack_noncrack_concrete_wall_76_42,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_42.png
crackseg9k__noncrack_noncrack_concrete_wall_76_43,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_43.png
crackseg9k__noncrack_noncrack_concrete_wall_76_44,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_44.png
crackseg9k__noncrack_noncrack_concrete_wall_76_45,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_45.png
crackseg9k__noncrack_noncrack_concrete_wall_76_46,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_46.png
crackseg9k__noncrack_noncrack_concrete_wall_76_48,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_48.png
crackseg9k__noncrack_noncrack_concrete_wall_76_49,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_49.png
crackseg9k__noncrack_noncrack_concrete_wall_76_5,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_5.png
crackseg9k__noncrack_noncrack_concrete_wall_76_50,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_50.png
crackseg9k__noncrack_noncrack_concrete_wall_76_51,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_51.png
crackseg9k__noncrack_noncrack_concrete_wall_76_52,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_52.png
crackseg9k__noncrack_noncrack_concrete_wall_76_53,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_53.png
crackseg9k__noncrack_noncrack_concrete_wall_76_54,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_54.png
crackseg9k__noncrack_noncrack_concrete_wall_76_55,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_55.png
crackseg9k__noncrack_noncrack_concrete_wall_76_56,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_56.png
crackseg9k__noncrack_noncrack_concrete_wall_76_57,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_57.png
crackseg9k__noncrack_noncrack_concrete_wall_76_58,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_58.png
crackseg9k__noncrack_noncrack_concrete_wall_76_59,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_59.png
crackseg9k__noncrack_noncrack_concrete_wall_76_6,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_6.png
crackseg9k__noncrack_noncrack_concrete_wall_76_60,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_60.png
crackseg9k__noncrack_noncrack_concrete_wall_76_61,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_61.png
crackseg9k__noncrack_noncrack_concrete_wall_76_62,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_62.png
crackseg9k__noncrack_noncrack_concrete_wall_76_7,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_7.png
crackseg9k__noncrack_noncrack_concrete_wall_76_8,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_8.png
crackseg9k__noncrack_noncrack_concrete_wall_76_9,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_76_9.png
crackseg9k__noncrack_noncrack_concrete_wall_77_0,concrete,crackseg9k,0.03660416666666666,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_77_0.png
crackseg9k__noncrack_noncrack_concrete_wall_77_1,concrete,crackseg9k,0.03648333333333334,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_77_1.png
crackseg9k__noncrack_noncrack_concrete_wall_77_3,concrete,crackseg9k,0.03660416666666667,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_77_3.png
crackseg9k__noncrack_noncrack_concrete_wall_77_6,concrete,crackseg9k,0.03648333333333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_77_6.png
crackseg9k__noncrack_noncrack_concrete_wall_78_0,concrete,crackseg9k,0.060225,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_78_0.png
crackseg9k__noncrack_noncrack_concrete_wall_78_1,concrete,crackseg9k,0.048225,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_78_1.png
crackseg9k__noncrack_noncrack_concrete_wall_78_2,concrete,crackseg9k,0.05385,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_78_2.png
crackseg9k__noncrack_noncrack_concrete_wall_78_3,concrete,crackseg9k,0.04365,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_78_3.png
crackseg9k__noncrack_noncrack_concrete_wall_78_5,concrete,crackseg9k,0.059925,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_78_5.png
crackseg9k__noncrack_noncrack_concrete_wall_79_0,concrete,crackseg9k,0.0489,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_79_0.png
crackseg9k__noncrack_noncrack_concrete_wall_79_1,concrete,crackseg9k,0.016320432692307693,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_79_1.png
crackseg9k__noncrack_noncrack_concrete_wall_79_2,concrete,crackseg9k,0.014275436046511627,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_79_2.png
crackseg9k__noncrack_noncrack_concrete_wall_79_3,concrete,crackseg9k,0.013300086405529953,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_79_3.png
crackseg9k__noncrack_noncrack_concrete_wall_79_4,concrete,crackseg9k,0.01913856589147287,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_79_4.png
crackseg9k__noncrack_noncrack_concrete_wall_79_5,concrete,crackseg9k,0.018634615384615385,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_79_5.png
crackseg9k__noncrack_noncrack_concrete_wall_79_6,concrete,crackseg9k,0.014091435185185184,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_79_6.png
crackseg9k__noncrack_noncrack_concrete_wall_79_8,concrete,crackseg9k,0.010404435483870968,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_79_8.png
crackseg9k__noncrack_noncrack_concrete_wall_7_0,concrete,crackseg9k,0.0558,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_7_0.png
crackseg9k__noncrack_noncrack_concrete_wall_7_1,concrete,crackseg9k,0.059175,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_7_1.png
crackseg9k__noncrack_noncrack_concrete_wall_7_2,concrete,crackseg9k,0.05595,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_7_2.png
crackseg9k__noncrack_noncrack_concrete_wall_7_3,concrete,crackseg9k,0.058125,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_7_3.png
crackseg9k__noncrack_noncrack_concrete_wall_80_0,concrete,crackseg9k,0.005275833333333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_80_0.png
crackseg9k__noncrack_noncrack_concrete_wall_80_1,concrete,crackseg9k,0.0212046875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_80_1.png
crackseg9k__noncrack_noncrack_concrete_wall_80_2,concrete,crackseg9k,0.0059625,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_80_2.png
crackseg9k__noncrack_noncrack_concrete_wall_80_3,concrete,crackseg9k,0.0071246875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_80_3.png
crackseg9k__noncrack_noncrack_concrete_wall_81_0,concrete,crackseg9k,0.032656770833333335,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_81_0.png
crackseg9k__noncrack_noncrack_concrete_wall_81_4,concrete,crackseg9k,0.032029613095238094,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_81_4.png
crackseg9k__noncrack_noncrack_concrete_wall_81_5,concrete,crackseg9k,0.03261458333333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_81_5.png
crackseg9k__noncrack_noncrack_concrete_wall_82_0,concrete,crackseg9k,0.02526458333333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_0.png
crackseg9k__noncrack_noncrack_concrete_wall_82_1,concrete,crackseg9k,0.012758333333333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_1.png
crackseg9k__noncrack_noncrack_concrete_wall_82_10,concrete,crackseg9k,0.023877083333333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_10.png
crackseg9k__noncrack_noncrack_concrete_wall_82_11,concrete,crackseg9k,0.0179,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_11.png
crackseg9k__noncrack_noncrack_concrete_wall_82_12,concrete,crackseg9k,0.011372916666666667,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_12.png
crackseg9k__noncrack_noncrack_concrete_wall_82_13,concrete,crackseg9k,0.027992916666666666,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_13.png
crackseg9k__noncrack_noncrack_concrete_wall_82_14,concrete,crackseg9k,0.02429375,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_14.png
crackseg9k__noncrack_noncrack_concrete_wall_82_15,concrete,crackseg9k,0.016175,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_15.png
crackseg9k__noncrack_noncrack_concrete_wall_82_16,concrete,crackseg9k,0.021965625,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_16.png
crackseg9k__noncrack_noncrack_concrete_wall_82_17,concrete,crackseg9k,0.019566666666666666,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_17.png
crackseg9k__noncrack_noncrack_concrete_wall_82_18,concrete,crackseg9k,0.022385416666666665,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_18.png
crackseg9k__noncrack_noncrack_concrete_wall_82_19,concrete,crackseg9k,0.02168958333333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_19.png
crackseg9k__noncrack_noncrack_concrete_wall_82_2,concrete,crackseg9k,0.021216666666666665,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_2.png
crackseg9k__noncrack_noncrack_concrete_wall_82_20,concrete,crackseg9k,0.01133125,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_20.png
crackseg9k__noncrack_noncrack_concrete_wall_82_21,concrete,crackseg9k,0.02664375,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_21.png
crackseg9k__noncrack_noncrack_concrete_wall_82_22,concrete,crackseg9k,0.017865625,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_22.png
crackseg9k__noncrack_noncrack_concrete_wall_82_23,concrete,crackseg9k,0.03203125,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_23.png
crackseg9k__noncrack_noncrack_concrete_wall_82_25,concrete,crackseg9k,0.02289375,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_25.png
crackseg9k__noncrack_noncrack_concrete_wall_82_27,concrete,crackseg9k,0.0277,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_27.png
crackseg9k__noncrack_noncrack_concrete_wall_82_28,concrete,crackseg9k,0.032409375,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_28.png
crackseg9k__noncrack_noncrack_concrete_wall_82_3,concrete,crackseg9k,0.02394375,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_3.png
crackseg9k__noncrack_noncrack_concrete_wall_82_30,concrete,crackseg9k,0.019675,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_30.png
crackseg9k__noncrack_noncrack_concrete_wall_82_31,concrete,crackseg9k,0.021645833333333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_31.png
crackseg9k__noncrack_noncrack_concrete_wall_82_32,concrete,crackseg9k,0.029515625,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_32.png
crackseg9k__noncrack_noncrack_concrete_wall_82_4,concrete,crackseg9k,0.0312625,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_4.png
crackseg9k__noncrack_noncrack_concrete_wall_82_5,concrete,crackseg9k,0.03223854166666667,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_5.png
crackseg9k__noncrack_noncrack_concrete_wall_82_6,concrete,crackseg9k,0.01575,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_6.png
crackseg9k__noncrack_noncrack_concrete_wall_82_7,concrete,crackseg9k,0.015114583333333334,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_7.png
crackseg9k__noncrack_noncrack_concrete_wall_82_8,concrete,crackseg9k,0.0218,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_8.png
crackseg9k__noncrack_noncrack_concrete_wall_82_9,concrete,crackseg9k,0.02661145833333333,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_82_9.png
crackseg9k__noncrack_noncrack_concrete_wall_83_0,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_0.png
crackseg9k__noncrack_noncrack_concrete_wall_83_1,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_1.png
crackseg9k__noncrack_noncrack_concrete_wall_83_10,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_10.png
crackseg9k__noncrack_noncrack_concrete_wall_83_11,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_11.png
crackseg9k__noncrack_noncrack_concrete_wall_83_13,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_13.png
crackseg9k__noncrack_noncrack_concrete_wall_83_2,concrete,crackseg9k,0.00319375,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_2.png
crackseg9k__noncrack_noncrack_concrete_wall_83_3,concrete,crackseg9k,0.001875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_3.png
crackseg9k__noncrack_noncrack_concrete_wall_83_4,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_4.png
crackseg9k__noncrack_noncrack_concrete_wall_83_5,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_5.png
crackseg9k__noncrack_noncrack_concrete_wall_83_6,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_6.png
crackseg9k__noncrack_noncrack_concrete_wall_83_7,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_7.png
crackseg9k__noncrack_noncrack_concrete_wall_83_8,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_8.png
crackseg9k__noncrack_noncrack_concrete_wall_83_9,concrete,crackseg9k,0.001771875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_83_9.png
crackseg9k__noncrack_noncrack_concrete_wall_84_0,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_84_0.png
crackseg9k__noncrack_noncrack_concrete_wall_84_1,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_84_1.png
crackseg9k__noncrack_noncrack_concrete_wall_84_3,concrete,crackseg9k,0.0019125,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_84_3.png
crackseg9k__noncrack_noncrack_concrete_wall_84_4,concrete,crackseg9k,0.001875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_84_4.png
crackseg9k__noncrack_noncrack_concrete_wall_84_5,concrete,crackseg9k,0.00175,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_84_5.png
crackseg9k__noncrack_noncrack_concrete_wall_85_0,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_85_0.png
crackseg9k__noncrack_noncrack_concrete_wall_85_1,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_85_1.png
crackseg9k__noncrack_noncrack_concrete_wall_85_2,concrete,crackseg9k,0.000935,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_85_2.png
crackseg9k__noncrack_noncrack_concrete_wall_85_3,concrete,crackseg9k,0.0009,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_85_3.png
crackseg9k__noncrack_noncrack_concrete_wall_85_4,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_85_4.png
crackseg9k__noncrack_noncrack_concrete_wall_85_5,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_85_5.png
crackseg9k__noncrack_noncrack_concrete_wall_85_6,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_85_6.png
crackseg9k__noncrack_noncrack_concrete_wall_85_7,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_85_7.png
crackseg9k__noncrack_noncrack_concrete_wall_86_0,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_86_0.png
crackseg9k__noncrack_noncrack_concrete_wall_86_1,concrete,crackseg9k,0.0010400000000000001,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_86_1.png
crackseg9k__noncrack_noncrack_concrete_wall_86_2,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_86_2.png
crackseg9k__noncrack_noncrack_concrete_wall_86_3,concrete,crackseg9k,0.0013174999999999999,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_86_3.png
crackseg9k__noncrack_noncrack_concrete_wall_88_0,concrete,crackseg9k,0.00156875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_88_0.png
crackseg9k__noncrack_noncrack_concrete_wall_88_1,concrete,crackseg9k,0.0,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_88_1.png
crackseg9k__noncrack_noncrack_concrete_wall_88_2,concrete,crackseg9k,0.00088125,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_88_2.png
crackseg9k__noncrack_noncrack_concrete_wall_88_3,concrete,crackseg9k,0.000609375,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_88_3.png
crackseg9k__noncrack_noncrack_concrete_wall_88_4,concrete,crackseg9k,0.000771875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_88_4.png
crackseg9k__noncrack_noncrack_concrete_wall_88_6,concrete,crackseg9k,0.0007109375,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_88_6.png
crackseg9k__noncrack_noncrack_concrete_wall_88_7,concrete,crackseg9k,0.000896875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_88_7.png
crackseg9k__noncrack_noncrack_concrete_wall_89_0,concrete,crackseg9k,0.0036,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_89_0.png
crackseg9k__noncrack_noncrack_concrete_wall_89_1,concrete,crackseg9k,0.003625,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_89_1.png
crackseg9k__noncrack_noncrack_concrete_wall_89_10,concrete,crackseg9k,0.00356875,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_89_10.png
crackseg9k__noncrack_noncrack_concrete_wall_89_11,concrete,crackseg9k,0.0032583333333333336,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_89_11.png
crackseg9k__noncrack_noncrack_concrete_wall_89_3,concrete,crackseg9k,0.003625,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_89_3.png
crackseg9k__noncrack_noncrack_concrete_wall_89_5,concrete,crackseg9k,0.0047275,data\backgrounds\concrete\crackseg9k__noncrack_noncrack_concrete_wall_89_5.png
